stop_id,stop_name,stop_lat,stop_lon
6338,Vattambakkam Govt School,12.85473,79.97192
6341,Bharathiyar Matriculation School,12.85509,80.03700
6342,Bharathiyar Matriculation School,12.85515,80.03703
7909,Sozhipalayam,13.23687,80.17198
7910,New Erumai Vetti Palayam,13.23710,80.11887
6343,Palakka Company,12.85683,80.06965
5576,Music Academy,13.04708,80.26082
6345,Kavalkazhani Church,12.85709,79.96974
6346,Kavalkazhani Church,12.85710,79.96972
6347,Rathinamangalam,12.85792,80.13365
6348,Rathinamangalam,12.85799,80.13379
7912,Kathirvedu,13.23714,80.00545
7913,Kathirvedu,13.23716,80.00545
6349,Neelamangalam,12.85810,80.03448
5577,Gowdia Mutt,13.05087,80.26246
6352,Karanai,12.85873,80.19985
6353,Urapakkam Main Road,12.85985,80.07255
6354,Urapakkam Main Road,12.85993,80.07258
6355,Vattambakkam,12.86029,79.96036
7915,Karumariamman Kovil,13.23731,80.16648
7916,Pagalmedu,13.23777,80.02027
983,Chinnamalai B.S,13.01394,80.22646
7914,Karumariamman Kovil,13.23726,80.16638
986,Chinnandi Madam,13.13643,80.25554
6356,Tagore Engineering College Rathinamangalam,12.86041,80.13147
6357,Vattambakkam,12.86043,79.96028
7917,Pagalmedu,13.23780,80.02031
7918,Budur,13.23802,80.19888
6359,Ponmar,12.86068,80.17322
6361,Tagore Engineering College Rathinamangalam,12.86080,80.13090
6362,Semmancheri,12.86166,80.22640
6360,Ponmar,12.86060,80.17334
5578,Redhills Bus Terminus,13.18551,80.19125
992,Chiruthavoor Junction,12.68839,80.15854
6364,Ottiyambakkam,12.86231,80.19135
7552,Karkil Puram,13.17144,80.29008
7554,Mathur Bus Stand,13.17146,80.24744
6363,Ottiyambakkam,12.86223,80.19127
5580,Mylapore,13.03662,80.26761
5581,Vmc Street,13.04443,80.26681
5582,Avm Rajeshwari Thirumana Mandapam,13.04453,80.26526
5583,Narada Gana Sabha,13.04099,80.25856
5585,Anjaneyar Temple,13.03878,80.25898
5584,Cit Colony,13.03924,80.25750
7919,Budur,13.23812,80.19884
7920,Sembedu Post Office,13.23852,79.99542
5587,F.C.I Old,13.03811,80.25588
5590,Bharathi Nagar,13.05065,80.23362
5589,Power House T Nagar,13.04109,80.24048
6369,Vengadamangalam Childrens Park,12.86489,80.14938
5593,Vadapalani Kovil,13.05020,80.21352
7555,Kanniamman Kovil,13.17176,80.21967
5588,Aalayamman Temple,13.03969,80.24455
5595,Panagal Park,13.04214,80.23312
5596,Holy Angels School,13.04037,80.24155
5598,Aalayamman Temple,13.03964,80.24557
5599,S.I.E.T College,13.03555,80.24793
5600,F.C.I Old,13.03821,80.25573
6370,Anandbagh,12.86502,80.24248
6371,Anandbagh,12.86509,80.24229
7921,Sembedu Post Office,13.23854,79.99543
5594,Bharathi Nagar,13.05010,80.23374
6372,Madurapakkam Road Junction,12.86523,80.17573
5601,Isabella Hospital,13.03941,80.26169
5602,Vivekananda College,13.03984,80.26416
5603,Mylapore,13.03661,80.26773
6373,Madurapakkam Road Junction,12.86527,80.17558
1048,Concorde Or Chellammal College,13.01186,80.22195
7922,Sholavaram,13.23952,80.16084
7923,Sholavaram,13.23959,80.16087
6374,Vengadamangalam Childrens Park,12.86545,80.14975
5607,Tamil Nadu Open University Or Panagal Maligai,13.02114,80.22568
5610,Kalpana Hotel,13.10321,80.20768
5611,Kallukkadai,13.10209,80.21101
7924,Arumandai School,13.23974,80.21694
6375,Vengadamangalam Villege,12.86560,80.15007
6376,Vengambakkam Bus Stand,12.86667,80.12775
6379,Urappakam,12.86780,80.07585
5619,Shenoy Nagar Or Pulla Avenue,13.07685,80.22503
5620,Medavakkam Mental Hospital,13.09117,80.24096
6377,Urappakkam Railway Station,12.86739,80.06988
6378,Urappakkam Railway Station,12.86743,80.06984
7925,Arumandai School,13.23988,80.21688
7926,Orakkadu,13.24115,80.18391
6380,Madurapakkam,12.86801,80.17113
5623,Purasaivakkam Tank,13.08366,80.25460
5615,Railway Quarters,13.10010,80.22531
5622,Motcham Aysha Hospital Or Motcham Theatre,13.08490,80.25019
5624,Alagappa Schools,13.08271,80.25451
1091,D1 Police Station,13.06799,80.27245
1090,D1 Police Station,13.06784,80.27225
6381,Anna Nagar,12.86803,80.06378
7927,Orakkadu,13.24117,80.18370
5625,Dharma Prakash Or Mctm School,13.08079,80.25486
5628,Egmore Court,13.07302,80.26200
5629,Pudupet,13.07022,80.26607
7642,Nasarath,13.18423,79.94663
5626,Shenoy Nagar Or Pulla Avenue,13.07688,80.22488
5630,Anand Theatre Or Thousand Light,13.05733,80.25750
6384,Nariyambakkam,12.86858,79.97230
6385,Uthandi,12.86858,80.24334
7928,Periamullaivoyal,13.24120,80.23555
5627,Saidapet Veterinary Hospital Or Raja Hostel,13.02544,80.22971
6386,Nariyambakkam,12.86876,79.97235
5632,Semmozhi Poonga,13.05046,80.25274
5633,Stella Marys College,13.04822,80.25400
5634,Ramakrishna Mutt Road,13.02562,80.26547
5636,Ramakrishna Mutt Road,13.02558,80.26559
6387,Uthandi,12.86893,80.24363
6388,Tellus Avenue,12.86942,80.19140
6389,Tellus Avenue,12.86945,80.19134
7929,Periamullaivoyal,13.24124,80.23547
5637,D.G.P Office,13.04307,80.27975
5638,All India Radio Light House,13.03915,80.27894
5641,Kuil Thoppu,13.02996,80.27689
5640,Employment Office,13.03097,80.27735
6390,Urapakkam Flyover,12.86975,80.07613
6391,Urapakkam Flyover,12.86989,80.07609
6392,Kolapakkam Junction,12.87041,80.10697
5643,Ponniamman Kovil Street,13.01799,80.24124
5644,Kuil Thoppu,13.02969,80.27659
5645,Employment Office,13.03127,80.27740
5647,All India Radio Light House,13.03904,80.27866
5648,D.G.P Office,13.04325,80.27777
6393,Mathur,12.87052,79.93729
6394,Kolapakkam Junction,12.87058,80.10689
5646,Santhome Church,13.03285,80.27747
5649,Ponniamman Kovil Street,13.01802,80.24124
5651,Stella Marys College,13.04744,80.25415
5652,Semmozhi Poonga,13.05059,80.25226
6396,Crescent Lake Junction,12.87090,79.97963
5654,Pudupet,13.07016,80.26595
6397,Crescent Lake Junction,12.87104,79.97939
6398,Satyabhama University,12.87105,80.22641
7932,G R Palayam,13.24253,80.27424
7933,G R Palayam,13.24256,80.27391
5655,Egmore Court,13.07285,80.26201
5656,Music College Annamalai Puram,13.02030,80.26268
5657,Music College Annamalai Puram,13.01907,80.26293
5659,Alagappa Schools,13.08181,80.25413
1167,Dr Supermarket Mogapair West,13.08166,80.16715
6401,Adhanur,12.87138,80.05359
7934,Pudupakkam,13.24327,80.21553
9721,T C L,13.08276,79.90844
5664,Sayani Theatre Aynavaram,13.09765,80.23974
5661,Abirami Theatre,13.08567,80.24659
5662,Medavakkam Kellys,13.08829,80.24196
5663,Medavakkam Mental Hospital,13.09052,80.24076
7935,Pudupakkam,13.24335,80.21543
6402,Anna Nagar Colony,12.87158,80.10148
6403,Satyabhama University,12.87195,80.22683
5667,Railway Quarters,13.09987,80.22523
5672,Kalpana Hotel,13.10309,80.20765
5673,J.J.Nagar West,13.08264,80.17007
6406,Sarapanchery,12.87296,79.98508
6407,Serapanacheri,12.87326,79.98533
6405,Vengambakkam Village,12.87276,80.13282
5671,Kallukkadai,13.10207,80.21085
5670,Icf Annexe,13.10147,80.21251
5675,T S Krishna Nagar,13.08811,80.18379
5676,Collector Nagar,13.08788,80.18893
5678,Blue Star,13.08502,80.21157
5679,Anna Nagar Roundtana,13.08475,80.21696
5680,Anna Arch,13.07634,80.21819
6408,Ramakrishna Nagar,12.87357,80.19190
6409,Ramakrishna Nagar,12.87359,80.19201
7939,Karanodai,13.24699,80.15754
7938,Vazhuthalambedu,13.24603,80.23149
5674,Wavin,13.08863,80.17188
6429,Nethaji Nagar,12.87966,80.20595
5681,Kannagi Statue Or Presidency College,13.05770,80.28156
5682,Metha Nagar,13.06800,80.22685
5683,Choolaimedu,13.06684,80.23016
5684,Loyala College,13.06455,80.23502
5687,Iit Madras Or Guindy National Park,13.00683,80.24098
6413,Vanchuvancheri,12.87535,79.99697
7940,Karanodai,13.24705,80.15758
6411,Vgk Green City,12.87459,80.14866
6412,Vgk Green City,12.87461,80.14863
5688,Loyala College,13.06456,80.23471
5689,Choolaimedu,13.06665,80.23017
5690,Metha Nagar,13.06787,80.22676
5691,Iit Madras Or Guindy National Park,13.00679,80.23999
5692,Anna Arch,13.07645,80.21786
5693,Anna Nagar Roundtana,13.08454,80.21710
6414,Vanchuvancheri,12.87539,79.99594
6415,Kandigai Junction,12.87648,80.17067
6416,Kandigai Junction,12.87649,80.17056
7941,North Chennai Thermal Power Station,13.24789,80.31757
5700,Dunlop,13.10618,80.15237
6417,Kumaran Nagar,12.87764,80.22665
5695,Thirumangalam Eb Office,13.08708,80.19795
5697,T S Krishna Nagar,13.08797,80.18344
5699,Canara Bank,13.11040,80.15227
6418,Nucleus Company,12.87781,80.21929
6419,Nucleus Company,12.87781,80.21971
7942,North Chennai Thermal Power Station,13.24795,80.31783
5698,Wavin,13.08850,80.17198
5703,Aavin Dairy Ambattur,13.10873,80.17765
5702,Pattravakkam,13.10936,80.16751
5696,Collector Nagar,13.08775,80.18915
5704,Bhaktavatsalam Memorial College,13.10825,80.18335
5705,Uco Bank,13.10242,80.18650
5706,Padi Lucas Tvs,13.10138,80.18974
5701,Telephone Exchange,13.10160,80.16205
6420,Kumaran Nagar,12.87793,80.22698
6421,Arasankazhani,12.87842,80.19272
6422,Arasankazhani,12.87856,80.19283
7943,Mabuskanpetai,13.24807,80.21519
5708,Chinthamani,13.08462,80.22454
6424,Vandalur Zoo,12.87905,80.08065
5711,Chetpet,13.07034,80.24207
5712,M.O.P Vaishnava College,13.05501,80.24962
7944,Mabuskanpetai,13.24811,80.21512
6425,Chemmenchery Arch,12.87956,80.21132
5717,Gemini Sun Plaza,13.04982,80.24783
6423,Vandalur Zoo,12.87891,80.08026
6426,Chemmenchery Arch,12.87950,80.21096
5715,Pasumpon Muthuramalingam Devar Road,13.02721,80.25350
5716,Alwarpet,13.03556,80.25471
5718,M.O.P Vaishnava College,13.05536,80.24916
6428,Murugan Nagar,12.87960,80.13609
7945,North Chennai Thermal Power Station,13.24816,80.31756
9735,Kilpauk Garden,13.08418,80.23407
5719,Chetpet,13.06981,80.24199
5720,Pachaiyappas College,13.07583,80.23469
5724,Padi Lucas Tvs,13.10106,80.18992
5722,Chinthamani,13.08480,80.22419
5723,Thirumangalam,13.09094,80.19845
5725,Uco Bank,13.10315,80.18620
6430,Nethaji Nagar,12.87974,80.20596
7556,Kanniamman Kovil,13.17179,80.21982
7557,Amarithapuram,13.17192,80.13554
5730,Dunlop,13.10619,80.15224
5727,Aavin Dairy Ambattur,13.10863,80.17706
5728,Pattravakkam,13.10928,80.16750
5731,Ambattur Canara Bank,13.11031,80.15212
5729,Telephone Exchange,13.10167,80.16213
1300,Ethiraj College,13.06441,80.25913
6433,Nedugundram,12.88023,80.10889
1299,Ethiraj College,13.06428,80.25905
7946,Vgp Medu,13.24921,80.13936
5732,Parivakkam Signal,13.05678,80.09797
5736,Iyappanthangal,13.03753,80.13882
5733,Saveetha Hospital,13.05317,80.12393
5737,Ramachandra Hospital,13.03693,80.14204
6435,Vandalur Zoo,12.88095,80.08059
6436,Kovilanchery,12.88250,80.17054
7947,Vgp Medu,13.24924,80.13927
5735,E.S.I Hospital Ayanavaram,13.09480,80.24121
6437,Salamangalam Colony,12.88251,80.00830
5738,Porur,13.03631,80.15323
5739,Porur Junction,13.03465,80.15654
5740,Porur Shakthi Nagar,13.03158,80.16507
5741,Mugalivakkam,13.02925,80.16930
5742,Dlf,13.02497,80.17676
5744,Miot Hospital,13.02083,80.18448
1337,Gandhi Mandapam,13.00763,80.24021
6438,Salamangalam Colony,12.88251,80.00870
7558,Amarithapuram,13.17197,80.13562
7596,Mrf Beach Road,13.17688,80.31331
5746,Military Quarters,13.01096,80.19584
5747,Butt Road,13.00867,80.19798
5745,Nandambakkam,13.01661,80.18995
6439,Kovilanchery,12.88253,80.17069
6440,Erikarai Agaramthen,12.88257,80.16378
6441,Erikarai Agaramthen,12.88272,80.16395
6442,Vallakottai,12.88304,79.93542
9784,Parrys Corner,13.08870,80.29000
5751,Adyar Gandhi Nagar,13.00681,80.24946
5753,M.G.R Janaki College Or Sathya Studio,13.01623,80.25951
5754,Dasaprakash Hotel Or Petrol Pump,13.07981,80.25462
5755,Rani Meyyammai School,13.02278,80.26361
5756,Rani Meyyammai School,13.02205,80.26342
6444,Bvm School,12.88351,80.19957
6445,Bvm School,12.88353,80.19962
7949,Athur Erumai Vetti Palayam,13.24952,80.14767
7950,Karanodai Church,13.24963,80.16208
7955,Railway Bridge,13.25194,80.29350
5757,Dasaprakash Hotel Or Petrol Pump,13.07963,80.25452
5758,M.G.R Janaki College Or Sathya Studio,13.01596,80.25973
7970,Gnayaru,13.26141,80.21593
6448,Zion School,12.88403,80.13558
5761,Adyar Gandhi Nagar,13.00667,80.24984
7951,Karanodai Church,13.24965,80.16201
7952,Athur Erumai Vetti Palayam,13.24972,80.14825
6446,Agaramthen,12.88360,80.15414
5766,Maduvankarai,13.00459,80.21229
5765,City Centre Or Kalyani Hospital,13.04400,80.27181
5767,Butt Road,13.00729,80.19710
5768,Military Quarters,13.01083,80.19561
5769,Nandambakkam,13.01669,80.18919
6451,Sithalapakkam Mani Kadai,12.88442,80.18993
7953,Athipattu Pudhu Nagar,13.25152,80.30351
6449,Zion School,12.88404,80.13563
5770,Miot Hospital,13.02058,80.18442
5771,D.L.F.,13.02364,80.17874
5773,Porur Shakthi Nagar,13.03143,80.16484
5775,Ramachandra Hospital,13.03652,80.14304
7597,Kattur,13.17732,80.13718
6452,Salamangalam,12.88449,80.01233
6453,Salamangalam,12.88469,80.01218
6454,Ponniamman Kovil,12.88575,80.22701
5774,Porur,13.03525,80.15470
5778,Kattupakkam,13.04082,80.12786
5779,Chola Hotel Or Music Academy,13.04619,80.25673
5780,Karayanchavadi,13.04646,80.11113
5781,Kallarai,13.04911,80.10571
5782,Poonamallee Government Hospital,13.05022,80.09929
6456,Padappai,12.88625,80.02104
6457,Indira Nagar Chithalapakkam,12.88629,80.18854
6458,Indira Nagar Chithalapakkam,12.88638,80.18848
5783,Chola Hotel Or Music Academy,13.04583,80.25698
5784,Saidapet Metro,13.02376,80.22819
5786,Anandhapuram,13.03737,80.25607
1427,Gosha,13.06066,80.27760
6459,Panaiyur,12.88643,80.24582
5787,Ampa Skywalk Or Arun Hotel,13.07463,80.22123
7956,Vengal Bazar,13.25195,80.01443
5792,Aminjikarai,13.07401,80.22577
5791,Thadandar Nagar,13.02442,80.22842
5788,Little Mount,13.01560,80.22507
1428,Gosha,13.06096,80.27778
6460,Padappai,12.88665,80.02176
8945,Theradi,12.99891,80.09678
7957,Railway Bridge,13.25198,80.29349
5793,Adyar Gandhi Nagar,13.00945,80.25516
5789,Ampa Skywalk Or Arun Hotel,13.07446,80.21962
5794,B Ramachandra Adithanar Road,13.00973,80.24897
5795,Cancer Hospital,13.01085,80.24888
5797,Aminjikarai,13.07386,80.22560
6463,Alapakkam,12.88684,80.10712
5799,Pasumpon Muthuramalingam Devar Road,13.02731,80.25385
6464,Sithalapakkam,12.88703,80.18423
6466,Alapakkam,12.88707,80.10708
7958,Athipattu Pudhu Nagar,13.25198,80.30412
5802,Government Gym,13.02378,80.25887
6467,Sithalapakkam,12.88710,80.18430
5800,Greenways Road,13.02279,80.25283
5801,Kamaraj Salai Bishop Garden,13.01974,80.25971
5803,Ramakrishna Nagar Thiruvengadam Street,13.02365,80.26231
1461,Guindy Bus Terminus,13.00928,80.21128
7959,Don Bosco Matriculation School Karanodai,13.25238,80.15544
6469,Lydia Matriculation School,12.88781,80.13635
5806,Ramakrishna Nagar Thiruvengadam Street,13.02366,80.26255
5807,May Flower Garden,13.02221,80.26061
5808,Kamaraj Salai Bishop Garden,13.01979,80.25976
5809,Greenways Road,13.02279,80.25281
5810,1st Avenue,13.04512,80.21219
6471,Oodai,12.88855,80.22746
7960,Vallur,13.25244,80.28734
6470,Oodai,12.88836,80.22711
5812,Cancer Hospital,13.01087,80.24890
5815,Island Ground,13.07467,80.28618
6472,Kizh Padappai,12.88856,80.02928
6473,Pathuvanchery,12.88865,80.14516
6474,Kizh Padappai,12.88870,80.02919
6475,Mannivakkam Kulam Bus Stop,12.88872,80.06475
7961,Vallur,13.25254,80.28714
7962,Don Bosco Matriculation School Karanodai,13.25292,80.15531
5814,Secretariat,13.08002,80.28825
6476,Pathuvanchery,12.88878,80.14514
5817,Villivakkam Bus Stand,13.10542,80.20804
1489,High Court,13.08846,80.28736
6478,Jaya Nagar,12.89036,80.18457
7963,Sothupermedu,13.25416,80.17144
6479,Jaya Nagar,12.89038,80.18448
6480,Meppadu Hospital,12.89080,80.14092
5818,Ambattur O.T Bus Stand,13.11966,80.14993
5819,Foreshore Estate Bus Stop,13.02573,80.27515
6481,Meppadu Hospital,12.89090,80.14096
6482,Mannivakkam School,12.89126,80.06942
6483,Mannivakkam School,12.89151,80.06948
6484,Vinayagar Temple,12.89216,80.13815
7964,Sothupermedu,13.25433,80.17157
7965,Pattamandiri,13.25527,80.27482
7966,Pattamandiri,13.25569,80.27458
6487,Vandalur Gate,12.89229,80.08586
6486,Vinayagar Temple,12.89224,80.13811
6488,Vandalur Gate,12.89287,80.08504
6489,Thiruvanchery,12.89322,80.14104
6491,Valluvar Nagar Chithalapakkam,12.89330,80.18361
7967,Melur,13.25732,80.27505
7968,Melur,13.25741,80.27492
6492,Valluvar Nagar Chithalapakkam,12.89330,80.18344
6493,Thiruvanchery,12.89338,80.14125
6494,Vandalur,12.89339,80.08211
6495,Vandalur,12.89356,80.08199
6496,Mannivakkam,12.89366,80.06479
6497,Vallam,12.89378,79.93216
7969,Gnayaru,13.26134,80.21601
7971,Janapanchatram Koot Road Junction,13.26188,80.15516
7972,Janapanchatram Koot Road Junction,13.26203,80.15487
6501,Mannivakkam Road Junction,12.89430,80.06374
6498,Kanni Kovil,12.89395,80.18031
5824,Fort Railway Station,13.08221,80.28243
6499,Kanni Kovil,12.89400,80.18017
6500,Vallam,12.89422,79.93221
6502,Karasangal,12.89437,80.04694
6503,Karasangal,12.89448,80.04688
7612,Tks Nagar,13.17988,80.29767
7613,Kilkondaiyur,13.17995,80.04425
5825,Eldams Road,13.03881,80.25156
6506,Noothancheri Cross Road,12.89562,80.17369
6507,Sadanandapuram,12.89613,80.11003
6508,Plaza Quarters,12.89653,80.19806
6509,Plaza Quarters,12.89653,80.19803
7973,Thanakulam,13.26214,80.12391
7974,Nandiyambakkam,13.26217,80.27431
7975,Nandiyambakkam,13.26220,80.27443
6504,Mannivakkam Road Junction,12.89450,80.06428
7614,Kilkondaiyur,13.18002,80.04423
6505,Noothancheri Cross Road,12.89555,80.17368
6510,Lakshmi Ammal Engineer College,12.89666,80.14159
6511,Chitlapakkam Koot Road,12.89694,80.18222
7978,Seemapuram,13.26232,80.25047
6513,Lakshmi Ammal Engineer College,12.89701,80.14142
6514,Chitlapakkam Koot Road,12.89758,80.18189
6515,Chitlapakkam Koot Road,12.89767,80.18222
7976,Thanakulam,13.26226,80.12403
7977,Seemapuram,13.26231,80.25042
6512,Sadanandapuram,12.89697,80.10973
5827,Taj Hotel Or Uthamar Gandhi Salai,13.05946,80.24774
6516,Akkarai,12.89771,80.24704
6517,Noothencheri,12.89775,80.16719
6518,Noothencheri,12.89783,80.16714
6519,Akkarai,12.89784,80.24708
6520,Karasangal Erikarai,12.89854,80.04102
6521,Karasangal Erikarai,12.89863,80.04081
7981,Pandikavanur,13.26290,80.13491
7982,Pandikavanur,13.26303,80.13479
7979,Vengal College,13.26252,80.02530
7980,Vengal College,13.26289,80.02624
5828,Taylors Road,13.07642,80.23764
6522,Vengaivasal Road Chithalapakkam,12.89915,80.18298
6523,Vengaivasal Road Chithalapakkam,12.89955,80.18285
6524,Natesan School,12.89993,80.06513
6525,Natesan School,12.90033,80.06503
8959,Thandalam,13.00113,80.11955
7983,Siddhi Vinayagar Temple,13.26333,80.14351
7984,Siddhi Vinayagar Temple,13.26343,80.14334
8958,Thandalam,13.00112,80.11944
6529,Hcl Company,12.90161,80.21826
6530,Hcl Company,12.90175,80.21837
6531,Nesamani Nagar,12.90199,80.19810
6532,Gold Winner,12.90199,80.18409
6533,Nesamani Nagar,12.90201,80.19808
6534,Sathiyamurthy Nagar Camp Road,12.90207,80.14215
7987,Balaji Theatre Minjur,13.26408,80.26999
5829,12th Main Road,13.08508,80.20463
7986,Malanthur,13.26348,79.95900
6535,Gold Winner,12.90209,80.18399
5830,Anna University,13.00741,80.23668
6536,Sathiyamurthy Nagar Camp Road,12.90228,80.14196
6537,Kodikambam,12.90233,80.10087
6538,Kodikambam,12.90243,80.10085
6539,Kulakarai Venkaivasal,12.90249,80.16865
7988,Balaji Theatre Minjur,13.26468,80.26844
7989,Kamarajar Port,13.26609,80.32723
8961,Sri Om Nagar,13.00155,79.93417
5833,Tnstc Bus Depot,13.13541,79.90867
5835,Goverment Hospital Tiruvallur,13.12756,79.91054
5832,Thiruvallur,13.13899,79.90759
5837,Manavala Nagar Junction,13.11099,79.91027
5838,Ondikuppam,13.11044,79.91812
6540,Kulakarai Venkaivasal,12.90287,80.16837
6541,Kozhi Pannai,12.90329,80.15856
6542,Kozhi Pannai,12.90330,80.15848
7990,Kamarajar Port,13.26618,80.32731
7991,Manjankarani,13.26684,80.11460
5839,Venkathur,13.10750,79.93007
5840,Putlur,13.10775,79.93798
5841,Tirur,13.10654,79.95885
5842,Aranvoyal,13.10081,79.96706
6545,Vadakal,12.90513,79.93172
5849,Vellavedu,13.06800,80.03696
6543,Als Nagar,12.90401,80.15441
6544,Als Nagar,12.90410,80.15430
7615,Tks Nagar,13.18011,80.29767
5845,Mettukandigai,13.09546,79.99302
5851,Keelmanabedu,13.06410,80.04511
5853,Thirumazhisai Koil,13.05457,80.06157
5857,Nazarathpet,13.04752,80.08074
5854,Kundumedu,13.05146,80.06518
5855,Nazarathpet Police Check Post,13.04584,80.07073
5850,Mel Menambedu,13.06666,80.03977
6549,Lakshmi Nagar,12.90580,80.06627
6546,Global Hospital,12.90534,80.20802
5848,Nemam,13.07840,80.02548
6547,Global Hospital,12.90547,80.20808
6548,Lakshmi Nagar,12.90570,80.06634
7992,Manjankarani,13.26686,80.11430
5858,Varadaraja Puram,13.04918,80.08694
5859,Kathipara,13.00864,80.20232
5860,Kathipara,13.00737,80.20166
5861,Senneerkuppam Electronic Board House,13.05243,80.11267
5862,Senneerkuppam,13.05638,80.11386
5863,Varadaraja Puram,13.04891,80.08662
6550,Vadakal,12.90601,79.93200
5864,Nazarathpet,13.04719,80.08043
6551,Vengaivasal Ph Centre,12.90625,80.16718
7993,Nerkundram,13.26709,80.18317
7994,Nerkundram,13.26720,80.18327
5866,Nazarathpet Police Check Post,13.04562,80.07062
5867,Kundumedu,13.05126,80.06515
5869,Thirumazhisai Bus Stand,13.05499,80.05728
5874,Nemam,13.07837,80.02544
5870,Keelmanabedu,13.06392,80.04513
5871,Mel Menambedu,13.06668,80.03932
6554,Perungalattur,12.90647,80.09618
6552,Veerabadra Nagar,12.90639,80.18895
5872,Vellavedu,13.06788,80.03688
7995,Minjur B D O Office,13.26755,80.26462
5875,Puduchatram,13.08928,80.00921
5877,Murukanchery,13.09805,79.97901
5878,Aranvoyal Kuppam,13.09919,79.97485
5879,Aranvoyal,13.10072,79.96699
5880,Tirur,13.10664,79.95854
5881,Putlur,13.10760,79.93784
5882,Venkathur,13.10738,79.93009
5883,Ondikuppam,13.11032,79.91803
6555,Vengaivasal Ph Centre,12.90648,80.16725
6556,Veerabadra Nagar,12.90673,80.18893
6557,Madambakkam Anna Nagar,12.90673,80.15940
7996,Minjur B D O Office,13.26770,80.26465
8962,Akash Nagar Water Tank,13.00179,80.12942
5884,Manavala Nagar Junction,13.11089,79.91016
5887,Thiruvallur Post Office,13.13166,79.90937
5886,Goverment Hospital Tiruvallur,13.12755,79.91039
5889,Thiruvallur,13.13875,79.90747
5888,Tnstc Bus Depot,13.13515,79.90860
6558,Madambakkam Anna Nagar,12.90676,80.15933
6559,Christian Church,12.90683,80.19974
6560,Christian Church,12.90684,80.19971
7997,Alinjivakkam,13.26827,80.15339
7998,Alinjivakkam,13.26832,80.15311
1722,Kalaivanar Arangam,13.06623,80.27556
1732,Kalavakkam,12.74186,80.19728
6562,Bharathi Vidyalaya,12.90762,80.20192
6563,Perumbakkam,12.90765,80.19888
6564,Perumbakkam,12.90781,80.19891
5890,Karayanchavadi,13.04718,80.11185
1723,Kalaivanar Arangam,13.06624,80.27482
6565,Perungalatgur Lake View Stop,12.90878,80.09859
6566,Varadarajapuram,12.90881,80.06876
1734,Kalavakkam School,12.74433,80.20025
1740,Kaliyappa Hospital,13.02723,80.25459
6567,Varadarajapuram,12.90897,80.06866
8001,Periyar Nagar,13.26918,80.03390
5891,Parivakkam Signal,13.05648,80.09767
6569,Soumya Nagar,12.90957,80.19132
6570,Soumya Nagar,12.90959,80.19113
6571,Pallavan Nagar,12.91089,80.19620
5892,Kotturpuram,13.02302,80.24276
6572,Pallavan Nagar,12.91090,80.19642
6573,Mudichur Bus Stand,12.91122,80.06984
6574,Mudichur Bus Stand,12.91146,80.06979
6575,Babu Nagar Medavakkam,12.91246,80.19182
6576,Babu Nagar Medavakkam,12.91249,80.19195
6577,Indira Nagar Camp Road,12.91250,80.14310
8003,Chinna Madiyoor,13.26928,80.24098
8005,Jnn Engineering College,13.26966,80.10925
6578,Indira Nagar Camp Road,12.91251,80.14333
6579,Karapakkam,12.91327,80.22938
6580,Karapakkam,12.91350,80.22904
9872,Pattalam,13.09741,80.25795
6582,Vgp Golden Beach,12.91393,80.25012
8006,Jnn Engineering College,13.26967,80.10954
8007,Attaipalayam,13.26996,80.19669
8008,Attaipalayam,13.27015,80.19662
8974,A Nagar,13.00331,80.12027
6583,Attai Company,12.91439,80.07160
6584,Attai Company,12.91443,80.07146
6585,Madanapuram,12.91544,80.07735
6586,Madanapuram,12.91560,80.07723
6587,Mullai Nagar Eranavoor,12.91610,80.05772
6588,Mullai Nagar Eranavoor,12.91616,80.05779
6589,Manimangalam Police Station,12.91617,80.03982
8010,Edapalayam,13.27307,80.26135
8011,Edappalayam,13.27330,80.26134
6591,Medavakkam Junction,12.91630,80.19427
6590,Manimangalam Police Station,12.91622,80.03972
6592,Irumbuliyur,12.91650,80.10583
6593,Manimangalam Road Junction,12.91662,80.04265
8012,Kannigaipair Church,13.27380,80.10076
8013,Kannigaipair Church,13.27387,80.10073
8014,Kannigaipair Bazar,13.27446,80.09493
6594,Irumbuliyur,12.91664,80.10667
6596,Therasapuram,12.91675,79.93263
6597,Therasapuram,12.91684,79.93229
6598,Medavakkam Junction,12.91694,80.19426
6599,Medavakkam Junction,12.91698,80.19237
6600,Medavakkam Junction,12.91718,80.19148
8015,Kannigaipair Bazar,13.27452,80.09485
6602,Sakthi Nagar,12.91733,80.09486
8017,Pudukuppam,13.27465,80.19855
6604,Tmg College Manimangalam,12.91739,80.05316
6605,Ambedkar Nagar Camp Road,12.91751,80.14569
6606,Ambedkar Nagar Camp Road,12.91766,80.14554
6607,Parwati Nagar,12.91825,80.08173
5604,P.F Office,13.04914,80.26424
7645,Sidco Office,13.18458,80.12407
7644,Vaikadu,13.18430,80.26971
6603,Sakthi Nagar,12.91734,80.09491
7643,Sidco Office,13.18409,80.12398
6608,Vengaivasal Road Junction,12.91831,80.17666
6609,Parwati Nagar,12.91834,80.08164
1830,Kannagi Statue Or Presidency College,13.05754,80.28132
6610,Aakash Institute,12.91847,80.18807
6611,Vengaivasal Road Junction,12.91850,80.17662
6612,Aakash Institute,12.91857,80.18819
8018,Pudukuppam,13.27469,80.19872
